gsis_unq,wk1_depth,gsis_id,cleaned_name_yahoo,player_key,primary_position,season,gs_unq,bye_weeks.week,player_points.total,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,misc_yards,penalties,penalty_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,def_points_allowed,def_plays_against,def_yds_per_play,def_takeaways,def_cmp_against,def_pass_attempts_against,def_passing_allowed,def_passing_td_allowed,def_passing_ny_attempt,def_passing_1st,def_rushing_attamepts_against,def_rushing_allowed,def_rushing_td_allowed,def_rushing_ny_attempt,def_rushing_1st,def_penalties,def_penalty_yds,def_penalty_1st,def_scoring_drives%,def_TO_drives%,def_exp_pts,def_season,def_3Datt,def_3D%,def_4Datt,def_4D%,def_rz_att,def_rz%,team,def_special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_safeties,def_misc_yards,def_fumble_recovery_opp,def_fumble_recovery_yards_opp,def_fumble_recovery_tds,def_punt_returns,def_punt_return_yards,def_kickoff_returns,def_kickoff_return_yards,HC,OC,DC,eos_depth
00-0035645_2023,2,00-0035645,gunner olszewski,423.p.32612,WR,2023,00-0035645_2023,13,-3,NYG,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,-1,0,0,-6.185572615,0,0,0.002066116,-0.000264201,0.002914233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new york giants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brian daboll,mike kafka,don martindale,99
00-0035652_2019,2,00-0035652,ryan finley,390.p.31936,QB,2019,00-0035652_2019,9,19.16,CIN,3,41,87,474,2,2,11,-93,4,3,721,203,20,-52.63675865,-15.9557587,0,0.6574202496532594,10,77,0,0,0,5,0.2801035787560977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cincinnati bengals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zac taylor,brian callahan,lou anarumo,2
00-0035652_2020,2,00-0035652,ryan finley,399.p.31936,QB,2020,00-0035652_2020,9,14.36,CIN,4,17,32,164,1,2,9,-63,0,0,335,71,8,-24.13662417,-6.034531351,0,0.4895522388059701,11,66,1,0,0,4,3.380653422956683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cincinnati bengals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zac taylor,brian callahan,lou anarumo,2
00-0035657_2019,3,00-0035657,damien harris,390.p.31919,RB,2019,00-0035657_2019,6,1.2,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,-1.50887475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new england patriots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bill belichick,josh mcdaniels,bill belichick,3
00-0035657_2020,99,00-0035657,damien harris,399.p.31919,RB,2020,00-0035657_2020,11,94.8,NE,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,691,2,1,0,30,6.07422462,0,5,7,52,0,0,0,-3,55,4,-9.217372093,0,-17.33333333,0.016666667,-0.001001669,0.024298831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new england patriots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bill belichick,josh mcdaniels,bill belichick,99
00-0035657_2021,1,00-0035657,damien harris,406.p.31919,RB,2021,00-0035657_2021,7,216.6,NE,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,929,15,2,2,57,3.1903512455483067,0,18,21,132,0,0,0,-7,134,4,4.253627703757957,0,-18.85714286,0.040076336,-0.001632463,0.05897178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new england patriots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bill belichick,josh mcdaniels,bill belichick,1
00-0035657_2022,1,00-0035657,damien harris,414.p.31919,RB,2022,00-0035657_2022,17,90.9,NE,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,462,3,0,0,23,-3.716080928,0,17,23,97,0,0,0,25,86,4,-5.194687075,0,3.88,0.044401544,0.006081245,0.070859188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new england patriots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bill belichick,bill belichick,bill belichick,1
00-0035657_2023,2,00-0035657,damien harris,423.p.31919,RB,2023,00-0035657_2023,13,19,BUF,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,94,1,0,0,9,2.174260497908108,0,2,2,16,0,0,0,0,16,0,0.5349582841505538,0,0,0.003669725,0,0.005504587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,buffalo bills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean mcdermott,ken dorsey,sean mcdermott,99
00-0035659_2019,1,00-0035659,terry mclaurin,390.p.31908,WR,2019,00-0035659_2019,10,194.9,WAS,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,93,919,7,0,0,1304,217,43,47.47664202802236,0,0.7047546012269938,0.2004310344827586,0.3583402033525694,0.5514846940709365,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,washington commanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bill callahan,kevin o'connell,greg manusky,1
00-0035659_2020,1,00-0035659,terry mclaurin,399.p.31908,WR,2020,00-0035659_2020,8,226.8,WAS,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,2,2.578965216758661,0,87,134,1118,4,1,1,1300,478,51,28.037404904104164,0,0.86,0.2338568935427574,0.3503098895176502,0.5960022629764913,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,washington commanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ron rivera,scott turner,jack del rio,1
00-0035659_2021,1,00-0035659,terry mclaurin,406.p.31908,WR,2021,00-0035659_2021,9,217.5,WAS,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1,0.7791807051980868,0,77,130,1053,5,0,0,1707,307,47,12.17581440386006,0,0.616871705,0.2434456928838951,0.4143203883495145,0.6551928111705029,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,washington commanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ron rivera,scott turner,jack del rio,1
00-0035659_2022,1,00-0035659,terry mclaurin,414.p.31908,WR,2022,00-0035659_2022,14,233,WAS,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,0,1,0,2,1.287610150524415,0,77,120,1191,5,0,0,1549,382,56,48.66001507444928,0,0.7688831504196255,0.2259887005649717,0.3478553783965866,0.5824818157250682,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,washington commanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ron rivera,scott turner,jack del rio,1
00-0035659_2023,1,00-0035659,terry mclaurin,423.p.31908,WR,2023,00-0035659_2023,14,210.2,WAS,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,132,1002,4,0,0,1514,350,47,9.272234423388015,0,0.6618229854689565,0.2196339434276206,0.3176001678204321,0.5517710326157335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,washington commanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ron rivera,eric bieniemy,jack del rio,1
00-0035659_2024,1,00-0035659,terry mclaurin,449.p.31908,WR,2024,00-0035659_2024,14,272.8,WAS,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,-6.182361612,0,82,117,1096,13,0,0,1561,292,56,70.81990818604919,0,0.7021140294682896,0.2321428571428571,0.3910320641282565,0.6219367306040653,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,washington commanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dan quinn,kliff kingsbury,joe whitt,1
00-0035660_2020,3,00-0035660,kahale warring,399.p.31918,TE,2020,00-0035660_2020,8,6.5,HOU,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,35,0,0,0,58,8,2,-1.811113055,0,0.603448276,0.013333333,0.011916992,0.028341894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,houston texans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,romeo crennel,tim kelly,anthony weaver,2
00-0035662_2019,3,00-0035662,hollywood brown,390.p.31857,WR,2019,00-0035662_2019,12,147.4,BAL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,71,584,7,0,0,782,226,24,24.435256682165708,0,0.7468030690537084,0.1674528301886792,0.2046049188906331,0.394402689,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,baltimore ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,john harbaugh,greg roman,don martindale,1
00-0035662_2020,1,00-0035662,hollywood brown,399.p.31857,WR,2020,00-0035662_2020,10,184,BAL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.634311496,0,58,100,769,8,0,0,1291,274,35,26.96447493026773,0,0.5956622773044152,0.2551020408163265,0.3656188048711413,0.6385862246342888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,baltimore ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,john harbaugh,greg roman,don martindale,1
00-0035662_2021,1,00-0035662,hollywood brown,406.p.31857,WR,2021,00-0035662_2021,12,229.3,BAL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0.9444636923726648,0,91,146,1008,6,2,0,1622,388,42,11.889530107876272,0,0.6214549938347719,0.2470389170896785,0.3100152905198777,0.5875690789984321,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,baltimore ravens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,john harbaugh,greg roman,don martindale,1
00-0035662_2022,1,00-0035662,hollywood brown,414.p.31857,WR,2022,00-0035662_2022,8,157,ARI,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.228075947,0,67,107,709,3,1,0,1205,236,33,-3.331899894,0,0.5883817427385892,0.168503937,0.2617289313640313,0.4359661574666329,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kliff kingsbury,kliff kingsbury,vance joseph,1
00-0035662_2023,1,00-0035662,hollywood brown,423.p.31857,WR,2023,00-0035662_2023,10,134.7,ARI,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,1,0.8507425158750266,0,51,101,574,4,0,0,1186,164,32,-7.575340495,0,0.4839797639123103,0.187037037,0.28332537,0.4788833147528799,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arizona cardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jonathan gannon,drew petzing,nick rallis,99
00-0035662_2024,1,00-0035662,hollywood brown,449.p.31857,WR,2024,00-0035662_2024,6,18.1,KC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,91,0,0,0,123,46,5,4.157604897452984,0,0.7398373983739838,0.026223776,0.032317394,0.06195784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kansas city chiefs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,andy reid,matt nagy,steve spagnuolo,2
00-0035664_2019,3,00-0035664,darrell henderson,390.p.31902,RB,2019,00-0035664_2019,9,22.4,LA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,147,0,0,0,10,-9.670510286,0,4,6,37,0,0,0,3,37,1,0.005215848,0,12.333333333333334,0.009803922,0.000616143,0.015137182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,los angeles rams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean mcvay,sean mcvay,wade phillips,3
00-0035664_2020,2,00-0035664,darrell henderson,399.p.31902,RB,2020,00-0035664_2020,9,131.8,LA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,624,5,0,0,41,2.7373383573431056,0,16,24,159,1,0,0,16,160,8,-0.728189529,0,9.9375,0.042704626,0.004064008,0.066901745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,los angeles rams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean mcvay,kevin o'connell,brandon staley,3
00-0035664_2021,1,00-0035664,darrell henderson,406.p.31902,RB,2021,00-0035664_2021,11,163.4,LA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,688,5,0,0,42,-1.379824668,0,29,40,176,3,0,0,37,180,8,-7.756834661,0,4.756756756756757,0.066445183,0.007206856,0.104712573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,los angeles rams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean mcvay,kevin o'connell,raheem morris,99
00-0035664_2022,1,00-0035664,darrell henderson,414.p.31902,RB,2022,00-0035664_2022,7,73.5,LA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,283,3,0,0,14,1.4412576951340257,0,17,22,102,0,0,0,28,110,5,-2.261365839,0,3.642857142857143,0.042553191,0.007543103,0.06910996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,los angeles rams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean mcvay,liam coen,raheem morris,99
00-0035664_2023,99,00-0035664,darrell henderson,423.p.31902,RB,2023,00-0035664_2023,10,43.5,LA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,112,2,0,0,5,-11.78632313,0,10,14,103,0,0,0,-9,134,3,-0.922394147,0,-11.44444444,0.025225225,-0.001996894,0.036440012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,los angeles rams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean mcvay,mike lafleur,raheem morris,99
00-0035671_2019,99,00-0035671,jace sternberger,390.p.31907,TE,2019,00-0035671_2019,11,0,GB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,-0.464912936,0,0,0.001845018,0.002591707,0.004581722,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,green bay packers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matt lafleur,nathaniel hackett,mike pettine,3
00-0035671_2020,3,00-0035671,jace sternberger,399.p.31907,TE,2020,00-0035671_2020,6,29.4,GB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,114,1,0,0,103,66,6,3.342020992023296,0,1.1067961165048543,0.02994012,0.024909311,0.062346697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,green bay packers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matt lafleur,nathaniel hackett,mike pettine,2
00-0035676_2019,3,00-0035676,a.j. brown,390.p.31883,WR,2019,00-0035676_2019,10,223.6,TEN,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,1,0,0,2,3.387289606500417,0,52,84,1051,8,1,0,1107,465,39,49.557836954787206,0,0.949412827,0.1962616822429906,0.2839189535778404,0.4931357908689743,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tennessee titans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike vrabel,arthur smith,dean pees,2
00-0035676_2020,1,00-0035676,a.j. brown,399.p.31883,WR,2020,00-0035676_2020,9,245.3,TEN,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,106,1075,11,2,1,1150,432,55,65.57294333,0,0.9347826086956522,0.2264957264957265,0.2833210150283321,0.5380683002634222,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tennessee titans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike vrabel,arthur smith,mike vrabel,1
00-0035676_2021,1,00-0035676,a.j. brown,406.p.31883,WR,2021,00-0035676_2021,14,183.7,TEN,13,0,2,0,0,0,0,0,0,0,42,0,0,-1.251458348,-37.63119578,0,0,2,10,0,0,0,1,0.55204184,0,63,105,869,5,0,0,1218,235,45,33.827210485994684,0,0.7134646962233169,0.2011494252873563,0.3041198501872659,0.5146080330621206,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tennessee titans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike vrabel,todd downing,shane bowen,1
00-0035676_2022,1,00-0035676,a.j. brown,414.p.31883,WR,2022,00-0035676_2022,7,308.6,PHI,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,145,1496,11,2,2,1750,552,59,55.87002713848922,0,0.8548571428571429,0.2871287128712871,0.3939666816749212,0.7064697464793754,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,philadelphia eagles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nick sirianni,shane steichen,jonathan gannon,1
00-0035676_2023,1,00-0035676,a.j. brown,423.p.31883,WR,2023,00-0035676_2023,10,296.6,PHI,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,158,1456,7,2,2,1853,473,70,65.87283749351664,0,0.7857528332433891,0.3009523809523809,0.3825350949628406,0.7192031379025599,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,philadelphia eagles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nick sirianni,brian johnson,sean desai,1
00-0035676_2024,1,00-0035676,a.j. brown,449.p.31883,WR,2024,00-0035676_2024,5,221.9,PHI,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,97,1079,7,0,0,1168,353,51,61.81116601604732,0,0.9238013698630136,0.2320574162679425,0.3353430950330175,0.5828262909250261,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,philadelphia eagles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nick sirianni,kellen moore,vic fangio,1
00-0035685_2019,3,00-0035685,david montgomery,390.p.31905,RB,2019,00-0035685_2019,5,172.9,CHI,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,889,6,2,2,53,-41.12038208,0,25,35,185,1,0,0,94,156,7,-2.102560129,0,1.9680851063829787,0.061837456,0.020713971,0.1072559633841903,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chicago bears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matt nagy,mark helfrich,chuck pagano,2
